Total_Assets,Total_Liabilities,Revenue,Operating_Expenses,Net_Income,Cash_Flow_Operating,Cash_Flow_Investing,Cash_Flow_Financing,Current_Ratio,Debt_to_Equity,Gross_Margin,Return_on_Assets,Return_on_Equity,Financial_Status
-0.73191114,-0.080174072,-0.158469623,0.12710199,-0.961393388,-0.347989972,-0.940238278,-0.51547364,-0.164849411,0.747065424,0.930771459,0.035350791,0.489988827,Normal
-0.944624746,-0.468668738,-0.85447967,0.760590051,-0.014550725,0.790025317,0.228212945,-0.198428891,-0.100719883,0.22461195,0.678309915,0.628356089,-0.353708675,Normal
-0.276773323,0.683424199,-0.801852537,-0.357414081,-0.308730284,0.79420635,0.050263294,-0.240778899,0.203039445,-0.408498835,0.591493818,-0.751214534,-0.945650499,Normal
0.55964192,-0.002356913,-0.16007258,0.389670122,0.037153524,0.120213653,0.585936249,0.812306226,-0.477519736,-0.376669537,-0.371849035,-0.269872515,0.080490385,Anomaly
0.129772918,0.11497399,-0.383751418,0.508071001,-0.195536045,0.375033218,-0.968513515,0.023002336,0.540414427,-0.066156267,-0.402074328,-0.347436652,0.688799476,Normal
-0.370922009,-0.366544613,0.871210726,-0.660215467,-0.482539859,0.679275456,0.58060443,-0.091720578,-0.81758946,-0.503544826,0.157234929,0.66074585,0.729407486,Normal
0.303969651,-0.614628191,-0.241443048,-0.176350399,0.803785963,0.888981218,0.045037248,0.650622376,0.120142229,-0.993549361,0.695692947,0.542303263,0.677578098,Normal
-0.530494209,-0.808123634,0.531880758,-0.016630744,-0.688932469,-0.051177701,-0.264695446,-0.888943603,0.248175546,-0.948890033,0.870041835,-0.190169402,-0.580906328,Normal
-0.960519651,0.459425561,0.071287732,-0.263567828,0.341570275,0.092633082,0.960767967,-0.813780308,-0.59762247,-0.283120341,-0.44282136,0.321651603,-0.152057163,Anomaly
0.521339632,-0.585520938,0.423066768,-0.328783394,0.846402175,-0.200115045,-0.698162563,-0.943427226,0.659159218,-0.752557977,0.224725476,-0.201123782,0.228664344,High Risk
0.243509663,0.410911938,-0.475350726,0.378845868,0.045460629,-0.889506108,0.08716251,0.390313085,0.231735508,-0.957320675,0.454458013,0.141275325,0.337662081,Normal
0.517287559,-0.193796462,0.904318147,-0.53515565,0.74630652,-0.185748056,-0.366769443,0.065298772,0.293216893,0.725090571,-0.526710736,0.954161739,-0.337805641,Normal
-0.91199866,-0.1425497,0.070965919,0.423464372,-0.813259822,0.552117159,0.058653195,0.766716704,-0.007143262,-0.451186167,-0.169599614,0.072087546,0.38855109,Normal
0.665117451,-0.034798029,0.680546525,0.861772872,-0.047672947,0.580719434,0.109721392,0.011085469,0.828811751,0.009137416,-0.603462859,0.949049881,0.182150984,Normal
0.235177578,-0.239534008,-0.263014861,0.143383942,-0.123961373,0.756230124,-0.84375315,-0.54281971,0.391061857,-0.641616055,0.405158599,0.481771274,0.13321835,Normal
0.124269402,-0.778443806,-0.798933902,0.233193982,-1.055493403,-0.930660251,0.33398424,0.624844635,-0.242407695,-0.908347743,0.730327837,-0.731023978,0.328469158,Anomaly
0.245230587,-0.356716507,0.361601869,-0.820559163,-0.152531414,0.023583274,0.279074811,-0.397685766,-0.533128491,0.495109023,0.757443444,0.576179335,0.207449441,Normal
0.719086057,0.357763196,-0.986019254,0.724703201,-0.306562102,-0.818407335,0.557160244,0.8861552,-0.873201777,-0.751080066,0.348328535,-0.652497465,-0.678018957,High Risk
0.170784049,0.361899603,-0.03991835,-0.400000995,0.317567749,-0.631209365,-0.841259913,-0.485561615,-0.681797816,-0.950579762,-0.288552723,0.065803894,0.757297042,Normal
0.158956143,-0.403946288,-0.611567566,0.240219492,0.874800245,0.77195616,-0.41564126,-0.651111103,0.997461319,0.178217211,0.330483492,0.222450233,-0.528521359,Normal
0.968533621,-0.053108572,0.267836004,0.947370354,-0.894314578,-0.037326438,0.31127247,0.000658638,-0.191803264,-0.975204296,0.731277609,0.762537181,0.493726588,Normal
0.506277017,-0.591144431,0.980233336,0.202248425,-0.392790074,0.487758909,-0.746345881,-0.885724855,0.806673261,-0.125222663,0.261094076,-0.557370205,-0.658580875,Anomaly
-0.115013482,-0.55699482,-0.061955507,0.453219445,-0.150855975,-0.904747575,0.367899948,-0.913956023,-0.67122581,-0.421637653,-0.158903999,0.731004532,0.324293475,Normal
0.408800288,-0.934964155,0.652568593,-0.089466491,-0.12777938,-0.197738026,-0.906424837,0.006044398,-0.154062096,-0.360159519,0.840803325,0.844354661,0.800440061,Normal
-0.219860597,0.827916487,0.025830896,-0.8371994,0.535477512,0.318641385,-0.338030757,-0.556256702,0.932175375,-0.994439681,0.673986206,-0.791491636,-0.996841405,Normal
-0.536703863,-0.556319724,0.00166069,0.594800467,-0.152244375,-0.766286712,0.716290999,-0.968120996,-0.832463474,0.936323963,0.767108756,0.749091716,0.970829737,Normal
0.190375694,-0.522367127,0.881084213,-0.88647218,-1.015978059,-0.380303935,0.567098243,-0.394216655,0.188201698,0.036960692,0.808044371,-0.462983872,-0.95633978,Normal
0.845046539,-0.417309392,0.799214125,0.406501585,0.401205973,-0.90441919,0.300251124,-0.031282231,0.848252079,0.148629576,-0.196532016,-0.807920445,-0.993479808,Normal
0.846938295,-0.72439294,0.588424911,-0.909931024,0.763781482,0.272702647,0.765213016,-0.197583203,0.910182816,0.336812222,0.722151023,0.890972209,0.723102569,Anomaly
-0.313369798,0.308386613,-0.402218251,0.720484963,-0.005930077,0.913731747,0.433146351,-0.715669248,0.699746406,0.600961095,0.15162725,-0.205464056,0.421133742,Normal
0.053694923,-0.8298493,0.101157882,-0.648262108,0.133525476,0.625173015,0.041943086,0.173509637,0.719895669,0.219787283,-0.897935962,0.241302533,-0.801893074,Anomaly
-0.570767281,-0.710683836,-0.548643024,0.044465402,-0.734229194,0.921217961,0.990298651,0.43505191,0.306330595,0.529950737,0.280777226,0.105575974,0.885095686,Anomaly
0.978318116,0.319471649,-0.103411418,0.205449697,-0.614475401,0.662403511,0.403453041,0.365404083,-0.570035034,-0.100196034,-0.045057366,-0.552031551,0.346538706,Normal
0.94964168,-0.296126784,-0.021867648,-0.06571916,-0.584335837,0.681643354,0.2108557,-0.198637674,0.465657216,-0.255912324,-0.430543439,0.331480968,-0.791277665,Normal
0.294420043,0.446973578,0.68118592,-0.292555962,-0.178502224,0.123930055,-0.185708333,-0.7114122,0.968438928,0.652448519,0.940555756,-0.875456108,0.729175166,Normal
0.600494967,0.143260186,0.811482199,-0.045772905,0.853666128,0.005725049,0.831041912,0.012994859,0.050075479,0.73723516,-0.864583083,-0.571558952,-0.040978624,Normal
0.424020859,-0.464887747,-0.162696119,-0.349560904,0.010421932,-0.218946238,-0.418833299,0.795560881,-0.488288272,-0.725248391,0.89222659,0.864042696,-0.452319321,Normal
0.183077446,0.331721677,-0.965894954,-0.103446446,-0.673716372,0.607217863,-1.009032932,-0.04858619,0.146564947,0.088618925,-0.659091891,0.88116334,0.65713457,Anomaly
-0.883526177,-0.746859021,0.742164707,-0.257302432,-0.520178512,-0.668671089,-0.622719359,-0.595141957,0.384328711,0.372032148,-0.229711826,-0.030358777,0.481469148,Normal
-0.090373119,0.100859094,-0.649051181,0.145340522,-0.275465954,-0.921115144,-0.802408319,-0.800574924,-0.59468191,-0.834221299,-0.150338461,-0.637424374,0.247363831,Normal
0.344365257,-0.099424363,0.25671927,-0.492310723,0.220992466,0.867598231,-0.37086432,0.902643155,0.44233699,0.866468352,0.468495266,-0.148516568,0.806179756,Normal
0.349789681,-0.440972906,-0.951190548,0.965909336,-0.159221972,-1.026324788,0.673373889,0.500461252,0.174903927,0.043286368,-0.547976371,0.733189698,0.73064836,High Risk
-0.251687883,0.237246081,-0.193279989,0.018434292,-0.25797313,0.925643671,0.314195941,-0.36036729,0.225479372,0.295269732,0.971555495,-0.82868662,-0.556471543,Normal
0.871740542,0.776640261,0.993468555,-0.577314048,0.099535275,0.428196807,-0.67990785,-0.395626883,-0.396359623,-0.643960712,0.503976988,-0.717189495,0.765958795,Anomaly
-0.658257286,1.034043002,-0.797958016,-0.027800971,-0.57050571,-0.374925691,0.597032516,0.805142622,-0.702286193,-0.470691119,0.584718614,0.76916258,-0.257764523,Normal
-0.000282378,0.24482821,-0.144335806,0.728468005,-0.90860758,0.365942663,0.01072164,-0.631398909,0.248009597,-0.75903199,-0.763297251,-0.160590106,-0.140644576,Normal
0.376172431,-0.164883692,-0.380172744,-0.912096369,-1.021678369,0.606777063,0.028221768,0.084157369,0.172468489,-0.471567535,-0.033829713,-0.803162674,0.955929135,High Risk
0.388525335,-0.52706191,0.829815534,0.365509811,-0.550949488,-0.541700622,-0.282035697,0.441399962,-0.331358305,-0.012424426,0.891697972,-0.695235443,0.524937642,Normal
0.292701075,-0.462718867,0.757475815,0.109916983,-0.882276955,0.512534892,0.753177752,-0.193376268,-0.416848477,0.673547757,-0.440578929,0.743599689,-0.364375106,Normal
-0.444997544,-0.01406095,-0.52071424,-0.625104936,-0.374395742,0.579684578,-0.372237322,-0.906968759,-0.312619074,0.070653547,-0.686472136,-0.01593986,0.297839526,Normal
-0.680289334,-0.240403255,-0.83743,0.633409659,0.531584224,-0.533691404,-0.834088123,-0.530930957,-0.023097456,-0.510838525,-0.015917702,-0.649189661,0.077530887,Anomaly
0.267610026,0.862354872,0.267356187,-0.237933568,0.414051417,-0.949798468,-0.404371542,0.818333319,0.96120341,-0.912577157,0.861689089,0.766078518,-0.779999295,Normal
0.195217088,-0.238349688,-0.321045629,-0.383773744,0.195403505,-0.624428785,0.445680059,0.060300113,0.532407815,0.24805321,-0.013164247,0.671643735,0.784350415,Normal
-0.63454867,-0.2279602,0.35830895,0.654093759,0.696694191,-0.631401491,0.326664137,0.645450183,0.71138148,-0.157640469,-0.174794919,-0.920159165,0.650725087,Anomaly
0.404339024,-0.207601567,-0.936724116,0.285815078,-0.487018424,-0.903029716,-0.64069045,0.125489582,0.00890409,0.976545136,0.309247431,0.160007596,0.561119731,Normal
-0.089567651,0.706598386,-0.731774862,0.790321594,0.764246428,0.422487679,-0.797738449,0.901993509,0.050461329,0.565254762,0.874490216,-0.491719178,0.117756015,Normal
0.330483252,0.331641716,0.387221842,0.269030164,-0.243874131,-0.271663351,0.333429271,0.832997864,-0.602710896,0.622754554,-0.876442465,0.067366558,-0.568550244,Normal
0.665606388,0.257753887,-0.571968219,0.484507901,-0.240441584,0.740200055,0.365383782,-0.020231308,0.446105203,-0.977682061,-0.670671436,-0.424095003,0.776527524,Normal
-0.653571677,-0.307259751,0.733693581,0.670255868,-0.231190114,-0.528041473,-0.273718097,-0.349744007,-0.161728198,0.56130547,-0.711379178,-0.353225746,-0.300515546,Normal
-0.951107671,0.668834675,-0.883157108,-0.848127727,-0.868783876,-0.124707227,0.70823651,0.21753559,0.489543982,-0.611051363,-0.804901446,0.200395124,-0.975728588,Anomaly
0.550482374,-0.9040592,-0.565672133,0.552941061,0.951912968,0.247983335,0.987183155,0.364099995,-0.187158205,0.175333559,-0.377391025,0.078446411,0.97508271,Normal
0.215757036,0.775557916,1.018965819,0.237607583,-0.784923522,0.726315894,-0.604374703,0.01072954,-0.797176357,-0.102836978,-0.520958177,-0.19967783,0.730399438,Normal
0.393472487,0.05311887,-0.125348458,-0.819442102,-0.364964172,0.018501025,0.160798219,0.659145964,-0.666183233,0.146803678,0.108913491,-0.756489397,0.246626545,Normal
0.667163179,-0.177909363,0.420800325,0.033406224,-0.409756342,-0.284602831,-1.017012281,-0.619868374,0.629847009,-0.734019507,-0.327725541,0.911975818,-0.991371045,High Risk
0.597327375,0.021677512,-0.63208456,-0.794287519,-0.917372528,0.705353153,0.440943559,-0.317440489,-0.492511922,-0.083799445,-0.174058203,-0.626711479,-0.554596312,Normal
0.909733201,0.365190765,0.232409288,0.475047543,-0.75638375,-0.411540719,-0.174559944,0.387097214,-0.480865338,-0.928008818,0.884312918,0.26092042,-0.099513679,Normal
0.070011027,-0.955709667,0.467627271,0.107069269,-0.979254698,-0.874577719,-0.629870606,-0.493048127,0.868947819,-0.919857828,-0.666214174,-0.8045446,0.257590228,High Risk
-0.023723925,0.777080657,-0.365346456,0.897764201,-0.465568244,-0.141136717,0.521632935,-0.106392337,0.317398163,0.319957356,-0.207092875,0.367773451,0.420019057,Anomaly
-0.194852341,-0.080071565,0.675635328,-0.598732285,0.726070913,0.541015731,0.641998675,0.942291224,-0.785423346,0.910898581,-0.466185861,-0.781129873,0.58254645,Anomaly
-0.685259727,-0.289456406,0.219354721,0.222703517,-0.367959637,-0.972156706,-0.79901118,0.265991822,-0.725996828,0.560496506,0.109849705,-0.520425273,0.110671222,Normal
0.142471034,-0.702525914,-0.21429198,-0.543477388,-0.815666221,0.141392634,-0.94357056,0.912913221,-0.464600911,-0.05914522,0.478978673,0.287767366,0.314590732,Normal
-0.441590502,-0.094748763,0.126724012,0.238303938,0.267547422,0.158607978,-0.339788259,0.459289673,0.188224846,-0.889962225,0.638036322,-0.416996336,0.629143293,Normal
0.831463139,0.019973529,0.165412134,0.449218526,0.99571948,0.828777446,0.261582362,0.463744254,0.510609994,-0.911774907,0.043054177,0.066814833,0.443726835,Normal
0.163382967,-0.16702082,-0.666744305,0.448547674,-0.590242544,-0.459247305,0.606504498,0.197895395,-0.460279546,-0.684870808,0.712837681,-0.723700276,0.920388028,Normal
0.182449038,0.387879142,-0.186752065,0.62874315,-0.492199193,-0.474549701,0.096922025,-0.702179337,0.749748467,0.959370619,0.575100151,-0.572903214,0.757762753,Normal
-0.287644978,-0.132215489,-0.306755209,0.703479264,0.944352407,-0.150281111,0.168379545,0.053484873,-0.795830648,-0.200859053,-0.663554879,0.455785331,-0.672974563,Normal
-0.886210705,0.958404496,-0.190454541,-0.804361471,-0.701359705,-0.317922418,0.619768911,-0.481073112,-0.596064458,0.693203617,-0.489167559,-0.896704774,0.905390203,Anomaly
-0.926213682,0.227707352,0.538462452,-0.287692846,-0.011513472,0.443226962,0.061448754,1.01222966,0.952364215,0.415253099,0.351546419,-0.748296216,-0.602349584,Anomaly
-0.152473642,0.647797443,-0.025256488,0.380210648,-0.575035397,0.253469118,0.231018634,-0.452456911,-0.743940665,0.214800879,0.9492547,-0.548597086,0.994333288,Normal
-0.821844181,-0.760817156,0.90110301,0.013998507,0.862395462,0.48851341,0.035437745,-0.525071836,0.785206762,0.903114266,-0.23140488,-0.925643161,0.406173943,Normal
0.210124833,-0.179844239,-0.407437806,-0.584085497,0.964426976,0.611123393,0.78581373,0.26200274,0.411374593,-0.53908698,-0.519974451,-0.780086588,0.256467663,Anomaly
0.75176674,-0.301802466,-0.160503515,0.119127388,0.618249913,0.817622661,-0.542836369,0.03593876,-0.869090684,-0.087824055,0.740867628,-0.41998481,-0.358620342,Normal
0.755603537,0.167589131,0.590764893,-0.163052178,-0.419128603,-0.169432505,-0.484170712,-0.944099695,-0.035634242,0.736054005,-0.579525446,-0.784851311,-0.746518768,Normal
0.313263044,0.75601902,0.10321422,-0.19684478,-0.235058413,0.94142724,-0.764411729,-0.727552088,0.035960252,0.10691469,0.402206668,0.711988898,-0.760586082,High Risk
-0.571565671,-0.823402152,0.105245011,0.61840907,-0.569528977,-0.601282165,0.660164622,0.636645968,0.874573362,-0.50685508,-0.905646902,-0.836817902,0.74139055,Normal
0.716247863,-0.835031118,-0.89378248,-0.162736186,0.776083321,0.399133047,-0.179720152,-0.018622091,-0.162701287,-0.582298172,-0.935758879,0.702046646,-0.139290467,Normal
0.761884126,0.734236097,-0.195115015,-0.903068669,0.825471675,0.037334055,-0.311326823,-0.694559514,-0.110619822,0.511220786,-0.082631302,0.628243218,0.119172926,Anomaly
-0.600370629,-0.551994901,-0.453864638,-0.841671778,-0.203136549,0.604822062,0.993659135,-0.05555278,-0.789125207,-0.976568626,0.321608297,-0.76966585,0.873778559,Normal
0.468134347,0.367889917,1.020533855,0.708711718,0.290039999,-0.077488612,0.881289761,-0.480106511,0.279922722,0.835500574,-0.692288422,-0.915962209,-0.498528671,Normal
-0.422805702,0.113909199,-0.377734061,0.911413952,-0.728799159,0.538699428,0.974374382,-0.539272869,-0.589370725,-0.965252594,0.533304135,-0.867950581,0.533180144,High Risk
0.596990244,0.69907912,0.788146375,0.382710155,-0.169799351,0.832041156,-0.734874842,0.930264294,-0.860066065,0.266184314,-0.719302962,0.178181724,-0.062157346,Normal
0.981492951,-0.729072358,0.366705568,-0.246706069,0.238091676,0.435099343,0.808049682,-0.262167346,1.006059448,0.213432489,0.07936377,0.333006255,-0.584946939,Normal
-0.929607781,-0.719601069,-0.311842904,0.868680266,-0.272585512,0.522963438,-0.35084866,-0.893899944,-0.470157977,0.160488231,-0.365177241,0.23679167,0.713794525,Anomaly
0.784157167,0.142036672,0.098175019,0.332972661,-0.330281132,-0.899148096,-1.001951974,0.955488878,-0.731136375,-0.048717375,0.510369583,0.083513961,0.36280182,Normal
0.241311388,0.928060162,0.69918755,0.685576818,-1.070267829,-0.622752993,-0.221909033,0.604211213,0.402352951,0.71134242,0.612652463,-0.626559433,-0.823982402,Normal
0.934357629,-0.144117555,0.785863274,0.533135113,0.596659635,0.920577283,0.020973746,-0.477575878,0.650372025,0.323163222,-0.842849169,0.663270987,0.082466175,Normal
-0.070129818,-0.321789193,-0.677148483,-0.218014887,0.773135923,0.356649054,-0.805080421,-0.168351683,-0.887377938,0.569481159,-0.593345115,-0.33061706,0.71134433,Normal
0.68540645,0.242662298,-0.314561143,-0.024624276,0.939406322,0.092378879,0.079648257,0.739227854,-0.80351706,-0.770047118,0.787242241,0.94441043,-0.880756454,Anomaly
-0.865652168,0.89591778,-0.323363728,-0.592911344,0.420229144,-0.297738817,0.660158097,-0.271397335,-0.834408845,-0.9019678,-0.153537966,-0.219684562,-0.172086872,Anomaly
-0.326462471,0.707219082,-0.916639796,-0.38724661,0.066465663,-0.944858328,-0.250024136,0.148946845,-0.922123626,-0.944927657,-0.032993803,-0.455579458,0.616914457,Normal
-0.856518695,1.027140203,0.208872835,0.55697484,-0.513544821,-0.293406728,-0.301539522,0.083796217,0.32109405,-0.706353172,-0.641822151,0.766448389,0.724719729,Normal
0.938231382,-0.935929644,0.728093017,0.782006792,1.001319307,-0.033070418,-0.330039867,-0.183559393,0.176690781,0.338592131,0.988896573,0.133725952,0.55635744,Normal
0.625311798,-0.753750614,-0.229567378,0.452735664,0.151463451,-0.609710102,0.87364898,0.293267243,0.327894082,-0.009157747,0.847202839,0.43269884,-0.396379001,Normal
0.695601017,0.248268411,0.495815783,-0.050901996,0.341131381,-0.686586572,-0.927579298,-0.039442514,0.008939802,0.509956835,-0.969198453,-0.174111614,0.011814986,Normal
0.864376898,0.674226552,0.268493491,-0.786418499,0.34372961,-0.014005767,-0.111120885,-0.944344749,0.641898883,-0.616846936,0.112943427,0.752247981,0.487213163,Normal
-0.820780941,-0.405923582,-0.241558534,-0.843838308,0.681652836,0.141436748,-0.482922555,0.643332076,0.092161967,-0.264580832,0.747056154,0.811892433,-0.707001263,Anomaly
-0.227038753,-0.498805788,-0.716272937,-0.227365101,-1.052269232,-0.552621717,0.813313698,-0.760335202,0.847389503,0.783847479,-0.124111877,-0.1191899,0.190469759,Normal
-0.848578889,0.606429878,0.433666763,-0.053528074,-0.61530338,0.144416179,-0.830148158,-0.057860037,-0.031693064,0.878766676,-0.111725449,-0.49871322,0.44480689,Anomaly
-0.572432552,-0.867703941,0.727577234,0.228700025,0.308717954,0.772203828,-0.180409308,0.173961954,0.587402009,0.85065218,-0.225059553,0.28909575,0.707749693,Normal
-0.535735057,-0.236156064,0.386174142,-0.941848586,0.785188443,-0.084704823,-0.189940639,0.425389688,-0.190598691,0.642741171,-0.916337439,0.883247933,-0.790003341,Anomaly
-0.062033242,0.039114529,-0.965542769,0.967980582,0.34981513,0.68604531,0.802163135,-0.164538988,-0.134042599,0.381266247,0.585370802,0.240262867,-0.347763463,Anomaly
-0.458287446,0.149159856,-0.564152588,-0.247540155,-0.214299356,0.82622915,-0.584086292,0.485526506,0.705804341,0.834466923,-0.072339626,0.882547341,0.08225673,Normal
-0.789414495,0.488674458,-0.86112192,0.692882394,-0.322072043,-0.848558867,0.300528611,-0.723915134,-0.798916569,0.433424292,0.074152999,-0.299152853,0.405620862,Normal
-0.657992405,-0.265487502,0.152512188,0.084663708,0.458985263,-0.841703162,-0.751135015,0.321178649,0.129203839,0.915397328,-0.468940419,0.806769771,0.464408338,Normal
-0.697935985,0.254758571,0.529087292,-0.701088656,0.465811742,-0.078945666,0.937267762,0.667264391,0.456843875,-0.952446444,0.573212766,-0.746812113,-0.502779656,Normal
0.933753361,0.199656821,-0.777953534,0.594734819,0.187373582,0.145846417,0.193649221,0.793583608,0.505728734,0.850477147,0.592204739,-0.27006317,-0.98839008,Normal
0.511339909,0.123469091,0.694739555,0.424311897,-0.4675136,-0.179569504,0.262130896,0.173292786,0.183146079,0.114914037,0.117254826,-0.007484122,0.390933988,Normal
0.923250868,0.310849058,0.122406831,0.070036256,0.847460703,-0.379034337,-0.134405764,-0.360510963,-0.107979381,-0.777533495,0.8108762,0.299625011,0.827709516,Normal
-0.12005855,-0.457971008,0.394500288,0.045012373,0.072872846,0.251948626,-0.322886566,-0.659846932,-0.488115571,-0.570246863,-0.74464961,-0.395306432,0.601299493,Normal
-0.438911284,-0.810669259,0.964008054,-0.78453372,0.568020766,-1.029728363,-0.589889651,-0.295127368,0.82847079,0.710797537,0.578159275,0.824503042,0.246191914,Normal
0.588400839,-0.740809914,-0.832384756,0.319464968,-0.627626814,0.908078802,0.216254375,0.094040074,-0.266861377,0.015156942,0.128423788,0.784346532,0.966555027,High Risk
-0.344295106,-0.528322415,0.821996137,0.815545696,-0.358417054,-0.568346636,0.93847505,-0.593842486,0.604316804,0.973457064,-0.517597359,0.582704172,-0.137921303,Normal
-0.397388247,0.027792524,-0.746540146,-0.773335195,0.742511194,0.80582247,-0.286817678,0.919834542,-0.953166033,-0.766007863,-0.712267688,-0.743335835,0.048573526,Normal
-0.529530349,0.7143112,-0.206529857,-0.442610061,-0.968363061,-0.815217235,0.791373254,0.808979821,-0.546193345,-0.173032014,-0.379558504,-0.813166725,-0.991615238,Normal
-0.732704837,0.433546693,0.7212505,0.798186143,-0.009228266,-0.556294227,-0.721530864,-0.920871064,-0.315987791,-0.3351186,0.715597372,-0.000398308,0.902412704,Normal
-0.482193905,0.610596075,0.832175282,-0.402145162,-0.07274715,-0.562740562,0.900495446,0.138052946,0.345689748,0.035296855,0.580117005,0.516897465,0.166834371,Normal
-0.28686433,-0.273296278,0.022972532,0.315764165,0.4865473,0.964407331,-0.305986314,0.59314008,-0.369276884,0.271107021,0.299110527,-0.726157899,-0.223764968,Normal
0.342800169,-0.164988881,0.200509046,0.084375183,-0.487379191,-1.02467511,-0.245746812,-0.495634172,-0.933481111,0.32778002,-0.795052447,0.277027522,-0.926137096,Normal
-0.865314739,-0.187127011,0.431285959,0.203850911,-0.617752261,0.249228638,-0.07452075,0.061855988,-0.664531364,-0.999672758,0.909883796,0.057144202,-0.281338377,Normal
-0.572997975,-0.59432041,0.683449578,-0.146826855,0.849490206,0.710712263,0.451635265,-0.174156603,-0.491397867,-0.823442807,-0.370815754,0.440711483,-1.009241021,Normal
0.609602974,-0.857948661,-0.755831564,-0.371751393,0.114021751,0.314696276,0.454538296,-0.593410032,-0.660106576,-0.93178985,0.223907392,-0.12188797,-0.358595265,Normal
-0.698634737,0.21083634,0.637535366,-0.8601826,-0.855098081,-0.306249504,-0.040021487,0.243695382,-0.603928953,0.735805094,0.610650955,0.377421511,0.913577204,Normal
-0.311907902,1.0144953,-0.027810793,0.491234967,-0.671768842,0.888492103,0.049725754,1.002260289,0.543352887,-0.372473931,-0.711178956,-0.655743908,-0.70359401,Normal
0.719531965,-0.644851132,-0.089839678,0.494755605,1.000336914,0.758524298,-0.966201423,-0.255636237,-0.181113069,-0.264379,0.313042463,-0.549297388,0.089878488,Normal
-0.682820953,-0.887269837,-0.14391773,0.348361597,-0.666429919,-0.163377933,-0.401141894,0.118870795,-0.195025803,-0.096907314,-0.909498669,0.784032635,-0.637969031,Normal
-0.825457173,0.591409735,0.02871938,0.295738281,0.194465322,0.116209447,-0.315193374,-0.330566127,0.944532244,0.705058427,-0.772446993,-0.327093456,0.57261938,Normal
-0.031543767,-0.47181895,0.910683547,-0.481058478,-0.200527266,0.906967276,0.123012837,0.768571288,-0.110745215,-0.973799739,0.45296082,0.943108768,0.12433763,Normal
-0.391389184,0.692521956,0.10762401,-0.911051087,0.765378074,0.937140302,0.122132138,0.743858106,0.865477029,-0.763822362,-0.667345178,-0.875282634,-0.606285007,Normal
0.124295116,0.438880182,0.927129322,0.616392239,0.494719935,-0.131545557,0.434444742,-0.628986519,-0.410415317,0.375089158,-0.098526863,-0.004764998,0.740713214,Anomaly
0.599291318,0.926637434,-0.6368864,-0.000467981,0.166401244,0.665904498,0.449128167,0.814611577,-0.204267235,0.935412187,-0.483440828,-0.335588005,0.57392712,Normal
-0.717945935,-0.156366168,0.463640596,-0.358452464,-1.050056242,-0.428122949,-0.543466545,-0.683563021,-0.213082255,0.289900293,-0.142461011,0.963356756,0.913265623,High Risk
0.158459612,0.354202886,0.641927046,-0.75646162,0.753334347,-0.28803666,0.558643268,-0.795797484,0.090965488,-0.477347588,-0.820901041,0.951876337,-1.015265765,Normal
0.009892081,-0.043520057,0.372564087,-0.832623605,-0.149605235,-0.703266516,-0.987640813,0.3201559,0.168438013,0.042793159,0.515590407,-0.509322993,-0.089234664,Normal
-0.704252454,0.290884537,0.226446839,-0.276816271,0.860788816,-0.61427365,0.447345324,-0.214366894,-0.51380699,0.957702033,-0.817309868,-0.447347951,1.011733597,Normal
0.244014306,-0.074302136,0.141234015,0.608664741,-0.044040995,0.283802729,-0.817769293,0.075556546,0.593340231,0.059301783,0.679306895,0.486558967,0.629032164,Normal
-0.4482534,-0.600859714,0.740458089,0.830072091,0.368253984,-0.009261376,0.475128623,0.319427603,-0.009614589,-0.251424404,0.333576794,0.757588979,0.669803315,Normal
-0.025030606,0.043327918,0.660963179,0.787393005,-0.928550716,-0.570246801,0.057894481,-0.8810766,-1.003142719,-0.231486637,-0.151619573,0.320119685,0.243486497,High Risk
-0.826374995,0.085068053,-0.75425811,0.832552697,0.473933647,-0.225655702,-0.12723432,-0.400429503,0.182835742,0.941726436,0.735655434,0.709258362,0.429645018,Normal
-0.080849911,0.654104658,0.715481135,0.808708824,-0.370960614,-0.285287223,0.394821823,-0.064232781,0.602423761,0.442942818,-0.606111455,-0.842202284,0.61714123,Normal
-0.383398785,0.50260792,-0.163812019,0.069625763,-0.343230903,0.946768924,-0.953098416,-0.453206619,-0.509053901,0.379129277,-0.451429425,0.275267818,-0.829339994,Anomaly
0.635996016,0.357878737,-0.488340531,-0.528261617,-0.826116468,0.678373589,-0.567653047,-0.888814992,-0.940570614,-0.535784596,-0.702762134,0.39072944,0.388425844,Anomaly
-0.876352267,-0.75268334,0.758342847,0.595669171,-0.767595552,-0.255632355,0.241907654,-0.813339411,0.620933509,0.122440715,-0.220678336,-0.596291721,0.637593209,Normal
-0.161815374,0.472534988,-0.127475875,-0.539338451,-0.686869666,0.799438906,0.717329879,0.618039748,0.96416072,-0.285121517,0.972800599,0.541340992,-0.933639955,Normal
-0.083127383,0.028008865,0.634085899,-0.4354313,-0.391275693,-0.346567523,-0.242902985,0.837507127,-0.862034201,-0.519406467,-0.655620271,0.863271083,-0.413939325,High Risk
0.443593821,0.822575555,-0.468697877,-0.501381405,0.778598246,0.305925635,-0.494949434,-0.682112586,0.88654317,0.798029448,0.665624052,0.773641564,-0.35925156,Normal
0.145791199,0.874575013,-0.993770308,0.045846268,-0.30815894,0.905223653,0.040627358,-0.487887485,-0.288201252,-0.232028901,0.312417939,-0.490498077,0.717062014,Normal
